Código FIPE,Modelo,Ano,Mês de Referência,Preço
009160-0,328iA 2.0 TB/2.0 TB Flex 16V 4p,2012,janeiro de 2021 ,"R$ 84.803,00"
009066-2,328i Exclusive 2.8 24V,1997,agosto de 2021 ,"R$ 23.222,00"
009091-3,325iA Coupé 2.5 24V 2p,2002,outubro de 2021 ,"R$ 39.260,00"
009160-0,328iA 2.0 TB/2.0 TB Flex 16V 4p,2012,dezembro de 2020 ,"R$ 82.015,00"
009036-0,325iA,2007,julho de 2021 ,"R$ 49.135,00"
009036-0,325iA,2007,setembro de 2020 ,"R$ 41.517,00"
009215-0,328iA M Sport 2.0 16V Flex 4p,2017,dezembro de 2021 ,"R$ 174.623,00"
009067-0,328iA Exclusive 2.8 24V,1998,fevereiro de 2021 ,"R$ 28.921,00"
009161-8,328iA Luxury/Modern 2.0 TB 16V 4p,2012,janeiro de 2021 ,"R$ 80.775,00"
009187-1,328iA GT M Sport 2.0 Turbo 16V 245cv 5p,2014,março de 2020 ,"R$ 96.111,00"
009067-0,328iA Exclusive 2.8 24V,1997,março de 2020 ,"R$ 26.358,00"
009187-1,328iA GT M Sport 2.0 Turbo 16V 245cv 5p,2014,fevereiro de 2020 ,"R$ 96.362,00"
009065-4,328iA Touring/Sport,1998,abril de 2020 ,"R$ 28.615,00"
009215-0,328iA M Sport 2.0 16V Flex 4p,2016,fevereiro de 2020 ,"R$ 141.791,00"
009065-4,328iA Touring/Sport,1998,maio de 2021 ,"R$ 28.115,00"
009162-6,328iA Sport 2.0 16V/2.0 16V Flex 4p,2016,novembro de 2020 ,"R$ 118.780,00"
009162-6,328iA Sport 2.0 16V/2.0 16V Flex 4p,2017,setembro de 2020 ,"R$ 138.051,00"
009215-0,328iA M Sport 2.0 16V Flex 4p,2016,janeiro de 2020 ,"R$ 145.339,00"
009065-4,328iA Touring/Sport,1997,janeiro de 2020 ,"R$ 26.883,00"
009093-0,330Ci Cabriolet,2003,setembro de 2020 ,"R$ 61.650,00"
009093-0,330Ci Cabriolet,2002,agosto de 2020 ,"R$ 54.467,00"
009004-2,325i,1988,maio de 2021 ,"R$ 8.112,00"
009036-0,325iA,2004,agosto de 2020 ,"R$ 32.271,00"
009093-0,330Ci Cabriolet,2003,abril de 2020 ,"R$ 63.319,00"
009093-0,330Ci Cabriolet,2002,novembro de 2021 ,"R$ 61.592,00"
009240-1,330i M Sport 2.0 TB 16V 4p,2020,dezembro de 2020 ,"R$ 260.030,00"
009087-5,330CiA Cabriolet,2004,abril de 2020 ,"R$ 77.414,00"
009087-5,330CiA Cabriolet,2004,janeiro de 2020 ,"R$ 77.820,00"
009240-1,330i M Sport 2.0 TB 16V 4p,2019,setembro de 2020 ,"R$ 235.955,00"
009113-8,330iA Exclusive 3.0 24V 4p,2006,setembro de 2021 ,"R$ 39.183,00"
009092-1,330i MotorSport 3.0 24V 4p,2002,dezembro de 2021 ,"R$ 45.188,00"
009266-5,330e M Sport 2.0 Turbo Híbrido Aut.,2021,agosto de 2021 ,"R$ 320.548,00"
009092-1,330i MotorSport 3.0 24V 4p,2002,novembro de 2021 ,"R$ 43.037,00"
009266-5,330e M Sport 2.0 Turbo Híbrido Aut.,2021,setembro de 2021 ,"R$ 318.784,00"
009092-1,330i MotorSport 3.0 24V 4p,2002,setembro de 2021 ,"R$ 39.988,00"
009087-5,330CiA Cabriolet,2003,agosto de 2020 ,"R$ 69.782,00"
009093-0,330Ci Cabriolet,2001,outubro de 2020 ,"R$ 50.913,00"
009240-1,330i M Sport 2.0 TB 16V 4p,2019,julho de 2021 ,"R$ 281.508,00"
009092-1,330i MotorSport 3.0 24V 4p,2001,março de 2020 ,"R$ 35.487,00"
009088-3,330iA MotorSport 4p,2006,abril de 2020 ,"R$ 46.745,00"
009266-5,330e M Sport 2.0 Turbo Híbrido Aut.,2020,julho de 2021 ,"R$ 301.217,00"
009087-5,330CiA Cabriolet,2001,março de 2020 ,"R$ 54.026,00"
009184-7,335iA M Sport 3.0 24V 306cv 4p,2014,dezembro de 2021 ,"R$ 175.029,00"
009170-7,335iA Sport 3.0 24V 306cv 4p,2012,maio de 2021 ,"R$ 128.999,00"
009122-7,335iA 3.0 24V 306cv,2010,março de 2021 ,"R$ 90.093,00"
009087-5,330CiA Cabriolet,2001,fevereiro de 2020 ,"R$ 54.276,00"
009184-7,335iA M Sport 3.0 24V 306cv 4p,2014,novembro de 2020 ,"R$ 144.135,00"
009124-3,335iA Cabriolet 3.0 24V 306cv,2011,outubro de 2020 ,"R$ 128.855,00"
009203-7,420i Cabriolet Sport 2.0 TB 184cv 2p,2016,junho de 2021 ,"R$ 184.134,00"
009087-5,330CiA Cabriolet,2001,julho de 2021 ,"R$ 52.521,00"
009089-1,330iA Top 4p,2004,dezembro de 2020 ,"R$ 38.425,00"
009124-3,335iA Cabriolet 3.0 24V 306cv,2010,agosto de 2020 ,"R$ 120.325,00"
009088-3,330iA MotorSport 4p,2003,março de 2021 ,"R$ 40.030,00"
009203-7,420i Cabriolet Sport 2.0 TB 184cv 2p,2015,setembro de 2020 ,"R$ 142.734,00"
009122-7,335iA 3.0 24V 306cv,2009,julho de 2020 ,"R$ 74.913,00"
009194-4,428i Cabriolet Sport 2.0 TB 245cv 2p,2015,abril de 2020 ,"R$ 159.349,00"
009203-7,420i Cabriolet Sport 2.0 TB 184cv 2p,2015,maio de 2021 ,"R$ 168.440,00"
009194-4,428i Cabriolet Sport 2.0 TB 245cv 2p,2015,maio de 2021 ,"R$ 168.541,00"
009124-3,335iA Cabriolet 3.0 24V 306cv,2009,dezembro de 2021 ,"R$ 143.658,00"
009122-7,335iA 3.0 24V 306cv,2008,maio de 2020 ,"R$ 70.040,00"
009088-3,330iA MotorSport 4p,2002,agosto de 2020 ,"R$ 37.458,00"
009201-0,428i Gran Coupe M Sport 2.0 TB 245cv,2015,maio de 2020 ,"R$ 143.592,00"
009089-1,330iA Top 4p,2002,janeiro de 2020 ,"R$ 36.015,00"
009224-0,430i Cabriolet Sport 2.0 TB 252cv 2p,2018,julho de 2020 ,"R$ 221.710,00"
009190-1,435iA M Sport Coupe 3.0 24V 306cv 2p,2014,setembro de 2021 ,"R$ 176.455,00"
009047-6,520i 2.0 16V,1993,novembro de 2021 ,"R$ 13.411,00"
009190-1,435iA M Sport Coupe 3.0 24V 306cv 2p,2014,agosto de 2021 ,"R$ 172.133,00"
009278-9,430i Cabriolet M Sport 2.0 TB 258cv 2p,2021,outubro de 2021 ,"R$ 425.991,00"
009190-1,435iA M Sport Coupe 3.0 24V 306cv 2p,2014,junho de 2021 ,"R$ 161.477,00"
009007-7,525i/iA,2002,fevereiro de 2021 ,"R$ 32.295,00"
009224-0,430i Cabriolet Sport 2.0 TB 252cv 2p,2017,março de 2020 ,"R$ 198.855,00"
009047-6,520i 2.0 16V,1991,outubro de 2021 ,"R$ 11.791,00"
009047-6,520i 2.0 16V,1991,dezembro de 2020 ,"R$ 11.105,00"
009047-6,520i 2.0 16V,1992,julho de 2021 ,"R$ 11.647,00"
009007-7,525i/iA,2001,janeiro de 2021 ,"R$ 27.279,00"
009007-7,525i/iA,2001,novembro de 2021 ,"R$ 32.844,00"
009007-7,525i/iA,2002,julho de 2021 ,"R$ 33.248,00"
009007-7,525i/iA,2001,agosto de 2020 ,"R$ 25.648,00"
009008-5,528i/iA,1999,janeiro de 2021 ,"R$ 24.923,00"
009008-5,528i/iA,1998,maio de 2021 ,"R$ 23.608,00"
009168-5,528iA 2.0 Turbo 16V 245cv 4p,2012,agosto de 2021 ,"R$ 99.529,00"
009007-7,525i/iA,1996,junho de 2021 ,"R$ 20.874,00"
009024-7,528iA Touring,1998,abril de 2021 ,"R$ 25.355,00"
009024-7,528iA Touring,1998,outubro de 2021 ,"R$ 30.125,00"
009168-5,528iA 2.0 Turbo 16V 245cv 4p,2012,julho de 2020 ,"R$ 93.954,00"
009024-7,528iA Touring,1998,janeiro de 2021 ,"R$ 25.749,00"
009008-5,528i/iA,1998,março de 2021 ,"R$ 23.670,00"
009024-7,528iA Touring,1997,agosto de 2021 ,"R$ 24.177,00"
009023-9,528iA High,1999,maio de 2021 ,"R$ 27.299,00"
009024-7,528iA Touring,1997,maio de 2021 ,"R$ 22.902,00"
009068-9,525i/iA Touring,1992,março de 2021 ,"R$ 15.000,00"
009007-7,525i/iA,1996,outubro de 2020 ,"R$ 20.743,00"
009024-7,528iA Touring,1997,fevereiro de 2021 ,"R$ 22.992,00"
009009-3,530i/iA,2009,dezembro de 2021 ,"R$ 75.381,00"
009024-7,528iA Touring,1997,março de 2021 ,"R$ 22.962,00"
009009-3,530i/iA,2009,agosto de 2020 ,"R$ 60.340,00"
009226-6,530i M Sport 2.0 Turbo 252cv Aut.,2017,agosto de 2021 ,"R$ 240.341,00"
009023-9,528iA High,1998,março de 2021 ,"R$ 25.422,00"
009226-6,530i M Sport 2.0 Turbo 252cv Aut.,2017,maio de 2021 ,"R$ 217.413,00"
009009-3,530i/iA,2009,janeiro de 2020 ,"R$ 64.748,00"
009069-7,530i/iA Touring,1994,setembro de 2020 ,"R$ 20.367,00"
009008-5,528i/iA,1996,julho de 2021 ,"R$ 21.283,00"
009009-3,530i/iA,2008,outubro de 2020 ,"R$ 58.458,00"
009146-4,535iA 3.0 24V 306cv Bi-Turbo,2013,maio de 2021 ,"R$ 119.285,00"
009023-9,528iA High,1997,junho de 2021 ,"R$ 26.825,00"
009023-9,528iA High,1997,fevereiro de 2021 ,"R$ 22.972,00"
009148-0,535iA GT 3.0 306cv Bi-Turbo,2011,julho de 2021 ,"R$ 100.113,00"
009069-7,530i/iA Touring,1994,março de 2020 ,"R$ 20.517,00"
009069-7,530i/iA Touring,1993,outubro de 2020 ,"R$ 18.703,00"
009238-0,530e M Sport 2.0 Turbo Híbrido Aut.,2019,janeiro de 2021 ,"R$ 282.192,00"
009009-3,530i/iA,2007,maio de 2020 ,"R$ 58.122,00"
009037-9,535i/iA 3.5 24V,1991,setembro de 2020 ,"R$ 16.526,00"
009148-0,535iA GT 3.0 306cv Bi-Turbo,2011,abril de 2020 ,"R$ 100.096,00"
009037-9,535i/iA 3.5 24V,1991,abril de 2021 ,"R$ 16.407,00"
009146-4,535iA 3.0 24V 306cv Bi-Turbo,2011,abril de 2021 ,"R$ 90.022,00"
009148-0,535iA GT 3.0 306cv Bi-Turbo,2010,março de 2020 ,"R$ 97.152,00"
009037-9,535i/iA 3.5 24V,1991,outubro de 2020 ,"R$ 16.509,00"
009225-8,540i M Sport 3.0 Turbo 340cv Aut.,2019,abril de 2020 ,"R$ 351.235,00"
009010-7,540i,1999,fevereiro de 2020 ,"R$ 29.389,00"
009225-8,540i M Sport 3.0 Turbo 340cv Aut.,2019,maio de 2020 ,"R$ 347.941,00"
009069-7,530i/iA Touring,1992,agosto de 2020 ,"R$ 16.198,00"
009069-7,530i/iA Touring,1992,novembro de 2021 ,"R$ 17.332,00"
009146-4,535iA 3.0 24V 306cv Bi-Turbo,2011,setembro de 2020 ,"R$ 84.368,00"
009179-0,535iA M Sport 3.0 24V 306cv Bi-Turbo,2014,agosto de 2021 ,"R$ 149.079,00"
009225-8,540i M Sport 3.0 Turbo 340cv Aut.,2018,dezembro de 2021 ,"R$ 299.522,00"
009026-3,540iA Protection,2003,março de 2020 ,"R$ 43.906,00"
009102-2,545iA 4.4 32V V8 333cv,2006,dezembro de 2020 ,"R$ 48.695,00"
009052-2,540iTA,2000,janeiro de 2021 ,"R$ 36.831,00"
009025-5,540iA,2002,maio de 2021 ,"R$ 39.447,00"
009017-4,540i/iA Touring,1999,março de 2020 ,"R$ 37.028,00"
009084-0,540iA MotorSport,2001,setembro de 2020 ,"R$ 37.681,00"
009007-7,525i/iA,1991,abril de 2021 ,"R$ 13.542,00"
009009-3,530i/iA,2005,junho de 2020 ,"R$ 46.678,00"
009010-7,540i,1997,maio de 2021 ,"R$ 24.802,00"
009225-8,540i M Sport 3.0 Turbo 340cv Aut.,2017,janeiro de 2020 ,"R$ 283.408,00"
009084-0,540iA MotorSport,2002,março de 2020 ,"R$ 41.645,00"
009017-4,540i/iA Touring,1999,abril de 2021 ,"R$ 36.327,00"
009025-5,540iA,2001,abril de 2020 ,"R$ 37.200,00"
009026-3,540iA Protection,2002,setembro de 2020 ,"R$ 40.315,00"
009084-0,540iA MotorSport,2001,junho de 2021 ,"R$ 39.098,00"
009025-5,540iA,2001,janeiro de 2020 ,"R$ 37.459,00"
009147-2,550iA 4.4 32V 407cv Bi-Turbo,2011,setembro de 2021 ,"R$ 129.941,00"
009102-2,545iA 4.4 32V V8 333cv,2005,novembro de 2020 ,"R$ 46.854,00"
009009-3,530i/iA,2004,julho de 2020 ,"R$ 39.781,00"
009225-8,540i M Sport 3.0 Turbo 340cv Aut.,2017,julho de 2021 ,"R$ 269.652,00"
009052-2,540iTA,1999,outubro de 2020 ,"R$ 33.709,00"
009010-7,540i,1996,novembro de 2021 ,"R$ 25.735,00"
009084-0,540iA MotorSport,2001,janeiro de 2020 ,"R$ 38.516,00"
009084-0,540iA MotorSport,2001,abril de 2020 ,"R$ 38.157,00"
009110-3,550iA 4.8 32V,2008,outubro de 2021 ,"R$ 80.198,00"
009052-2,540iTA,1999,setembro de 2020 ,"R$ 33.767,00"
009017-4,540i/iA Touring,1997,março de 2021 ,"R$ 30.499,00"
009125-1,550iA Security 4.8 32V,2009,junho de 2020 ,"R$ 94.714,00"
009125-1,550iA Security 4.8 32V,2008,dezembro de 2021 ,"R$ 86.812,00"
009147-2,550iA 4.4 32V 407cv Bi-Turbo,2010,janeiro de 2021 ,"R$ 115.697,00"
009026-3,540iA Protection,2000,novembro de 2020 ,"R$ 34.115,00"
009010-7,540i,1994,dezembro de 2021 ,"R$ 21.313,00"
009125-1,550iA Security 4.8 32V,2008,janeiro de 2020 ,"R$ 94.493,00"
009026-3,540iA Protection,1999,dezembro de 2021 ,"R$ 39.141,00"
009010-7,540i,1994,outubro de 2021 ,"R$ 21.166,00"
009052-2,540iTA,1997,junho de 2020 ,"R$ 29.071,00"
009025-5,540iA,1998,agosto de 2020 ,"R$ 31.784,00"
009010-7,540i,1994,setembro de 2021 ,"R$ 20.856,00"
009103-0,645iA 4.4 V8 32V 333cv,2004,março de 2020 ,"R$ 98.659,00"
009125-1,550iA Security 4.8 32V,2006,julho de 2020 ,"R$ 83.455,00"
009048-4,730i 3.0 32V,1992,junho de 2020 ,"R$ 16.495,00"
009188-0,650i Gran Coupe 4.4 V8 450cv 4p,2015,janeiro de 2020 ,"R$ 342.326,00"
009115-4,650Ci Cabriolet 4.8 V8 32V 360cv,2007,novembro de 2020 ,"R$ 156.869,00"
009188-0,650i Gran Coupe 4.4 V8 450cv 4p,2014,agosto de 2020 ,"R$ 306.711,00"
009188-0,650i Gran Coupe 4.4 V8 450cv 4p,2014,dezembro de 2020 ,"R$ 304.701,00"
009188-0,650i Gran Coupe 4.4 V8 450cv 4p,2014,fevereiro de 2021 ,"R$ 305.458,00"
009188-0,650i Gran Coupe 4.4 V8 450cv 4p,2014,setembro de 2021 ,"R$ 320.520,00"
009048-4,730i 3.0 32V,1991,outubro de 2021 ,"R$ 14.460,00"
009048-4,730i 3.0 32V,1991,maio de 2020 ,"R$ 13.900,00"
009114-6,650iA 4.8 V8 32V 360cv,2007,novembro de 2020 ,"R$ 119.000,00"
009049-2,730iA 3.0 32V,1991,janeiro de 2020 ,"R$ 14.389,00"
009070-0,735i/iA 3.5 32V,1991,novembro de 2021 ,"R$ 17.241,00"
009188-0,650i Gran Coupe 4.4 V8 450cv 4p,2013,março de 2020 ,"R$ 300.997,00"
009114-6,650iA 4.8 V8 32V 360cv,2006,setembro de 2020 ,"R$ 114.997,00"
009049-2,730iA 3.0 32V,1991,março de 2020 ,"R$ 14.305,00"
009011-5,740i,1996,abril de 2021 ,"R$ 27.748,00"
009027-1,740iA,2000,janeiro de 2021 ,"R$ 38.718,00"
009114-6,650iA 4.8 V8 32V 360cv,2006,abril de 2020 ,"R$ 119.858,00"
009027-1,740iA,2000,julho de 2020 ,"R$ 39.142,00"
009027-1,740iA,2000,janeiro de 2020 ,"R$ 39.582,00"
009114-6,650iA 4.8 V8 32V 360cv,2006,janeiro de 2020 ,"R$ 125.245,00"
009011-5,740i,1995,janeiro de 2021 ,"R$ 26.294,00"
009053-0,740iLA Protection,2000,abril de 2021 ,"R$ 46.985,00"
009070-0,735i/iA 3.5 32V,1990,outubro de 2021 ,"R$ 16.535,00"
009096-4,745iA 4.4 V8 32V 333cv,2004,maio de 2021 ,"R$ 71.749,00"
009096-4,745iA 4.4 V8 32V 333cv,2004,setembro de 2021 ,"R$ 76.113,00"
009011-5,740i,1995,agosto de 2020 ,"R$ 26.481,00"
009027-1,740iA,1999,julho de 2021 ,"R$ 37.832,00"
009011-5,740i,1995,julho de 2020 ,"R$ 26.519,00"
009096-4,745iA 4.4 V8 32V 333cv,2004,dezembro de 2020 ,"R$ 72.458,00"
009053-0,740iLA Protection,1999,dezembro de 2021 ,"R$ 44.680,00"
009096-4,745iA 4.4 V8 32V 333cv,2003,abril de 2021 ,"R$ 56.325,00"
009027-1,740iA,1999,setembro de 2020 ,"R$ 37.269,00"
009027-1,740iA,1998,dezembro de 2020 ,"R$ 35.509,00"
009027-1,740iA,1999,fevereiro de 2020 ,"R$ 37.745,00"
009011-5,740i,1994,julho de 2021 ,"R$ 23.031,00"
009070-0,735i/iA 3.5 32V,1989,dezembro de 2021 ,"R$ 14.814,00"
009257-6,745Le M Sport Sedan 3.0 V6 Híbrido Aut.,2022,julho de 2021 ,"R$ 595.280,00"
009027-1,740iA,1998,outubro de 2020 ,"R$ 35.631,00"
009012-3,750i,1995,outubro de 2020 ,"R$ 26.098,00"
009211-8,750i M Sport Sedan 4.4 V8 450cv Aut.,2014,maio de 2021 ,"R$ 252.853,00"
009028-0,750iA,2012,novembro de 2021 ,"R$ 248.745,00"
009071-9,750iL Highline 5.4 24V,1997,abril de 2021 ,"R$ 45.182,00"
009096-4,745iA 4.4 V8 32V 333cv,2003,outubro de 2020 ,"R$ 56.828,00"
009257-6,745Le M Sport Sedan 3.0 V6 Híbrido Aut.,2020,setembro de 2020 ,"R$ 466.650,00"
009219-3,750iL M Sport Sedan 4.4 V8 450cv Aut.,2018,abril de 2021 ,"R$ 598.175,00"
009219-3,750iL M Sport Sedan 4.4 V8 450cv Aut.,2017,março de 2021 ,"R$ 485.723,00"
009154-5,750iLA 4.4 ActiveHybrid 7,2011,outubro de 2020 ,"R$ 196.269,00"
009219-3,750iL M Sport Sedan 4.4 V8 450cv Aut.,2018,janeiro de 2021 ,"R$ 574.945,00"
009219-3,750iL M Sport Sedan 4.4 V8 450cv Aut.,2017,setembro de 2021 ,"R$ 521.443,00"
009099-9,760iL 6.0 V12 445cv/544cv,2011,janeiro de 2021 ,"R$ 247.992,00"
009011-5,740i,1992,dezembro de 2020 ,"R$ 20.045,00"
009051-4,840CiA,1997,outubro de 2021 ,"R$ 57.640,00"
009050-6,840Ci,1996,março de 2020 ,"R$ 44.265,00"
009012-3,750i,1993,março de 2021 ,"R$ 22.569,00"
009071-9,750iL Highline 5.4 24V,1995,fevereiro de 2021 ,"R$ 39.570,00"
009028-0,750iA,2009,outubro de 2020 ,"R$ 151.325,00"
009050-6,840Ci,1996,fevereiro de 2020 ,"R$ 44.354,00"
009099-9,760iL 6.0 V12 445cv/544cv,2010,dezembro de 2020 ,"R$ 238.378,00"
009077-8,850Ci/CiA 5.0 24V,1994,janeiro de 2021 ,"R$ 76.896,00"
009050-6,840Ci,1995,abril de 2020 ,"R$ 41.534,00"
009099-9,760iL 6.0 V12 445cv/544cv,2011,julho de 2020 ,"R$ 248.844,00"
009078-6,850Ci/CiA 5.4 24V,1997,maio de 2021 ,"R$ 72.376,00"
009077-8,850Ci/CiA 5.0 24V,1994,julho de 2020 ,"R$ 77.502,00"
009077-8,850Ci/CiA 5.0 24V,1993,julho de 2021 ,"R$ 62.036,00"
009050-6,840Ci,1995,maio de 2020 ,"R$ 41.455,00"
009077-8,850Ci/CiA 5.0 24V,1994,setembro de 2020 ,"R$ 77.300,00"
009013-1,850i 5.0 24V,1995,fevereiro de 2021 ,"R$ 51.219,00"
009219-3,750iL M Sport Sedan 4.4 V8 450cv Aut.,2016,janeiro de 2020 ,"R$ 520.486,00"
009099-9,760iL 6.0 V12 445cv/544cv,2008,novembro de 2020 ,"R$ 162.682,00"
009077-8,850Ci/CiA 5.0 24V,1993,dezembro de 2020 ,"R$ 61.024,00"
009076-0,850CSi 5.6 24V,1993,abril de 2020 ,"R$ 63.545,00"
009076-0,850CSi 5.6 24V,1993,novembro de 2020 ,"R$ 62.350,00"
009076-0,850CSi 5.6 24V,1993,julho de 2020 ,"R$ 63.030,00"
009050-6,840Ci,1994,dezembro de 2020 ,"R$ 34.617,00"
009252-5,i3 Bev 170cv Aut. (Elétrico),2020,julho de 2020 ,"R$ 182.744,00"
009247-9,i3 Rex E Drive Connected Aut. (Elétrico),2020,março de 2021 ,"R$ 194.125,00"
009013-1,850i 5.0 24V,1994,abril de 2020 ,"R$ 47.243,00"
009099-9,760iL 6.0 V12 445cv/544cv,2007,janeiro de 2020 ,"R$ 136.952,00"
009099-9,760iL 6.0 V12 445cv/544cv,2007,outubro de 2020 ,"R$ 129.366,00"
009076-0,850CSi 5.6 24V,1992,dezembro de 2021 ,"R$ 63.879,00"
009254-1,i3 Bev Full 170cv Aut. (Elétrico),2021,setembro de 2021 ,"R$ 257.309,00"
009196-0,i3 Rex E Drive 170cv Aut.(Elétrico),2020,maio de 2021 ,"R$ 189.073,00"
009076-0,850CSi 5.6 24V,1992,maio de 2021 ,"R$ 58.924,00"
009099-9,760iL 6.0 V12 445cv/544cv,2006,setembro de 2020 ,"R$ 125.798,00"
009077-8,850Ci/CiA 5.0 24V,1991,outubro de 2020 ,"R$ 46.385,00"
009077-8,850Ci/CiA 5.0 24V,1991,fevereiro de 2021 ,"R$ 45.995,00"
009077-8,850Ci/CiA 5.0 24V,1991,maio de 2020 ,"R$ 46.878,00"
009196-0,i3 Rex E Drive 170cv Aut.(Elétrico),2015,outubro de 2020 ,"R$ 136.035,00"
009076-0,850CSi 5.6 24V,1992,maio de 2020 ,"R$ 60.794,00"
009076-0,850CSi 5.6 24V,1992,outubro de 2020 ,"R$ 60.005,00"
009195-2,i3 Rex E Drive Full 170cv Aut.(Elétrico),2020,fevereiro de 2020 ,"R$ 230.158,00"
009195-2,i3 Rex E Drive Full 170cv Aut.(Elétrico),2020,abril de 2021 ,"R$ 246.123,00"
009254-1,i3 Bev Full 170cv Aut. (Elétrico),2021,dezembro de 2020 ,"R$ 232.551,00"
009254-1,i3 Bev Full 170cv Aut. (Elétrico),2020,outubro de 2021 ,"R$ 249.834,00"
009051-4,840CiA,1993,outubro de 2020 ,"R$ 35.642,00"
009195-2,i3 Rex E Drive Full 170cv Aut.(Elétrico),2019,outubro de 2020 ,"R$ 202.450,00"
009051-4,840CiA,1992,março de 2020 ,"R$ 34.324,00"
009195-2,i3 Rex E Drive Full 170cv Aut.(Elétrico),2019,janeiro de 2020 ,"R$ 206.984,00"
009259-2,i8 Roadster e-Drive 1.5 TB 12V Aut.,2019,agosto de 2021 ,"R$ 625.176,00"
009079-4,M Roadster,2000,novembro de 2021 ,"R$ 59.878,00"
009178-2,M 135i 3.0 24V 320cv,2015,julho de 2021 ,"R$ 152.335,00"
009193-6,M 235i Coupe 3.0 24V 326cv,2016,maio de 2021 ,"R$ 202.738,00"
009178-2,M 135i 3.0 24V 320cv,2015,março de 2021 ,"R$ 140.777,00"
009195-2,i3 Rex E Drive Full 170cv Aut.(Elétrico),2015,março de 2021 ,"R$ 161.328,00"
009261-4,M 135i XDRIVE 2.0 306cv Aut.,2021,março de 2021 ,"R$ 293.865,00"
009261-4,M 135i XDRIVE 2.0 306cv Aut.,2021,dezembro de 2021 ,"R$ 351.810,00"
009195-2,i3 Rex E Drive Full 170cv Aut.(Elétrico),2015,maio de 2020 ,"R$ 151.134,00"
009261-4,M 135i XDRIVE 2.0 306cv Aut.,2021,abril de 2021 ,"R$ 306.445,00"
009178-2,M 135i 3.0 24V 320cv,2014,junho de 2021 ,"R$ 137.138,00"
009276-2,M2 CS Coupe 3.0 Bi-Turbo 450cv,2021,outubro de 2021 ,"R$ 631.255,00"
009222-3,M140i 3.0  24V 340cv 5p,2018,novembro de 2021 ,"R$ 253.868,00"
009222-3,M140i 3.0  24V 340cv 5p,2018,setembro de 2020 ,"R$ 198.521,00"
009157-0,M1 Coupe 3.0 24V 340cv,2011,setembro de 2021 ,"R$ 211.744,00"
009261-4,M 135i XDRIVE 2.0 306cv Aut.,2020,maio de 2021 ,"R$ 297.900,00"
009178-2,M 135i 3.0 24V 320cv,2013,maio de 2021 ,"R$ 110.947,00"
009193-6,M 235i Coupe 3.0 24V 326cv,2014,agosto de 2021 ,"R$ 149.613,00"
009234-7,M2 Competition 3.0 Bi-Turbo 410cv Aut.,2020,fevereiro de 2020 ,"R$ 348.268,00"
009218-5,M2 Coupe 3.0 Bi-Turbo 24V 370cv,2017,abril de 2021 ,"R$ 268.524,00"
009218-5,M2 Coupe 3.0 Bi-Turbo 24V 370cv,2017,março de 2021 ,"R$ 266.845,00"
009234-7,M2 Competition 3.0 Bi-Turbo 410cv Aut.,2020,setembro de 2020 ,"R$ 373.944,00"
009234-7,M2 Competition 3.0 Bi-Turbo 410cv Aut.,2020,janeiro de 2020 ,"R$ 349.141,00"
009218-5,M2 Coupe 3.0 Bi-Turbo 24V 370cv,2016,abril de 2020 ,"R$ 267.633,00"
009074-3,M3 Cabrio 3.0 24V,1995,maio de 2021 ,"R$ 44.258,00"
009218-5,M2 Coupe 3.0 Bi-Turbo 24V 370cv,2016,setembro de 2021 ,"R$ 262.949,00"
009074-3,M3 Cabrio 3.0 24V,1994,novembro de 2021 ,"R$ 40.608,00"
009270-3,M235i XDRIVE Gran Coupé 2.0 Aut.,2021,outubro de 2021 ,"R$ 349.739,00"
009270-3,M235i XDRIVE Gran Coupé 2.0 Aut.,2021,abril de 2021 ,"R$ 316.195,00"
009073-5,M3 3.2 24V,2005,agosto de 2020 ,"R$ 95.530,00"
009074-3,M3 Cabrio 3.0 24V,1994,março de 2020 ,"R$ 35.972,00"
009028-0,750iA,1995,agosto de 2020 ,"R$ 28.529,00"
009029-8,M3 Coupê 3.0 V6 24V 282cv,1995,julho de 2021 ,"R$ 32.397,00"
009014-0,M3 Coupê 3.0 24V 255cv,1998,dezembro de 2020 ,"R$ 34.932,00"
009270-3,M235i XDRIVE Gran Coupé 2.0 Aut.,2020,junho de 2021 ,"R$ 263.975,00"
009029-8,M3 Coupê 3.0 V6 24V 282cv,1994,fevereiro de 2021 ,"R$ 28.872,00"
009014-0,M3 Coupê 3.0 24V 255cv,1997,julho de 2021 ,"R$ 32.321,00"
009127-8,M3 Coupê 4.0 32V,2012,outubro de 2021 ,"R$ 270.518,00"
009209-6,M3 Sedan 3.0 Bi-Turbo 24V 4p,2018,junho de 2021 ,"R$ 389.080,00"
009073-5,M3 3.2 24V,2003,novembro de 2021 ,"R$ 91.619,00"
009014-0,M3 Coupê 3.0 24V 255cv,1996,agosto de 2021 ,"R$ 31.020,00"
009073-5,M3 3.2 24V,2003,maio de 2020 ,"R$ 87.826,00"
009209-6,M3 Sedan 3.0 Bi-Turbo 24V 4p,2017,janeiro de 2020 ,"R$ 321.537,00"
009133-2,M3 Sedan 4.0 32V,2011,maio de 2020 ,"R$ 150.542,00"
009209-6,M3 Sedan 3.0 Bi-Turbo 24V 4p,2016,novembro de 2020 ,"R$ 275.060,00"
009127-8,M3 Coupê 4.0 32V,2010,dezembro de 2021 ,"R$ 182.986,00"
009133-2,M3 Sedan 4.0 32V,2010,março de 2021 ,"R$ 137.984,00"
