Código FIPE,Modelo,Ano,Mês de Referência,Preço
840008-3,JAGUAR JT 50,1998,abril de 2021 ,"R$ 1.398,00"
840008-3,JAGUAR JT 50,1996,fevereiro de 2021 ,"R$ 1.183,00"
840016-4,RT 50,2001,novembro de 2021 ,"R$ 1.837,00"
840008-3,JAGUAR JT 50,1996,agosto de 2021 ,"R$ 1.223,00"
840008-3,JAGUAR JT 50,1997,fevereiro de 2020 ,"R$ 1.354,00"
840008-3,JAGUAR JT 50,1996,março de 2020 ,"R$ 1.190,00"
840008-3,JAGUAR JT 50,1997,julho de 2020 ,"R$ 1.334,00"
840008-3,JAGUAR JT 50,1996,março de 2021 ,"R$ 1.180,00"
840008-3,JAGUAR JT 50,1999,abril de 2020 ,"R$ 1.595,00"
840016-4,RT 50,2001,julho de 2021 ,"R$ 1.759,00"
840008-3,JAGUAR JT 50,1997,junho de 2020 ,"R$ 1.338,00"
840007-5,JAGUAR JT 100,1997,outubro de 2020 ,"R$ 1.602,00"
840008-3,JAGUAR JT 50,1997,abril de 2021 ,"R$ 1.298,00"
840007-5,JAGUAR JT 100,1996,outubro de 2020 ,"R$ 1.461,00"
840016-4,RT 50,2001,maio de 2020 ,"R$ 1.819,00"
840007-5,JAGUAR JT 100,1996,fevereiro de 2021 ,"R$ 1.445,00"
840008-3,JAGUAR JT 50,1996,julho de 2020 ,"R$ 1.178,00"
840008-3,JAGUAR JT 50,1996,fevereiro de 2020 ,"R$ 1.193,00"
840008-3,JAGUAR JT 50,1998,abril de 2020 ,"R$ 1.446,00"
840008-3,JAGUAR JT 50,1997,abril de 2020 ,"R$ 1.346,00"
840008-3,JAGUAR JT 50,1996,abril de 2021 ,"R$ 1.177,00"
840008-3,JAGUAR JT 50,1997,janeiro de 2020 ,"R$ 1.358,00"
840008-3,JAGUAR JT 50,1996,janeiro de 2020 ,"R$ 1.196,00"
840008-3,JAGUAR JT 50,1996,abril de 2020 ,"R$ 1.187,00"
840008-3,JAGUAR JT 50,1996,junho de 2020 ,"R$ 1.181,00"
801002-1,CITY 50,2001,março de 2021 ,"R$ 1.610,00"
801002-1,CITY 50,2001,dezembro de 2020 ,"R$ 1.634,00"
801002-1,CITY 50,2001,dezembro de 2021 ,"R$ 1.718,00"
801002-1,CITY 50,2001,agosto de 2021 ,"R$ 1.661,00"
801003-0,CITY 90,1999,fevereiro de 2020 ,"R$ 2.016,00"
801002-1,CITY 50,2001,novembro de 2021 ,"R$ 1.712,00"
801003-0,CITY 90,1999,março de 2020 ,"R$ 2.011,00"
801003-0,CITY 90,1999,maio de 2021 ,"R$ 1.941,00"
801002-1,CITY 50,2001,maio de 2020 ,"R$ 1.690,00"
801003-0,CITY 90,1999,novembro de 2021 ,"R$ 2.086,00"
801002-1,CITY 50,2000,março de 2021 ,"R$ 1.490,00"
801002-1,CITY 50,2001,junho de 2020 ,"R$ 1.682,00"
801003-0,CITY 90,1999,maio de 2020 ,"R$ 2.001,00"
801003-0,CITY 90,1999,setembro de 2021 ,"R$ 2.051,00"
801002-1,CITY 50,1999,março de 2021 ,"R$ 1.380,00"
801002-1,CITY 50,2001,julho de 2021 ,"R$ 1.639,00"
801002-1,CITY 50,2000,novembro de 2021 ,"R$ 1.591,00"
801003-0,CITY 90,1998,março de 2020 ,"R$ 1.804,00"
801002-1,CITY 50,2000,dezembro de 2021 ,"R$ 1.596,00"
801002-1,CITY 50,2001,março de 2020 ,"R$ 1.707,00"
801002-1,CITY 50,1998,março de 2021 ,"R$ 1.280,00"
801004-8,DAKAR 30.0 190cc,1994,novembro de 2021 ,"R$ 1.961,00"
801004-8,DAKAR 30.0 190cc,1994,dezembro de 2021 ,"R$ 1.967,00"
801003-0,CITY 90,1998,setembro de 2021 ,"R$ 1.832,00"
801002-1,CITY 50,1997,março de 2021 ,"R$ 1.228,00"
801002-1,CITY 50,2001,julho de 2020 ,"R$ 1.674,00"
801002-1,CITY 50,2001,agosto de 2020 ,"R$ 1.666,00"
801002-1,CITY 50,2001,fevereiro de 2020 ,"R$ 1.716,00"
801002-1,CITY 50,2001,outubro de 2021 ,"R$ 1.706,00"
801002-1,CITY 50,2000,julho de 2021 ,"R$ 1.524,00"
801003-0,CITY 90,1999,julho de 2021 ,"R$ 1.997,00"
801003-0,CITY 90,1997,março de 2020 ,"R$ 1.614,00"
801002-1,CITY 50,2001,janeiro de 2021 ,"R$ 1.626,00"
801003-0,CITY 90,1998,maio de 2020 ,"R$ 1.794,00"
801004-8,DAKAR 30.0 190cc,1994,outubro de 2021 ,"R$ 1.955,00"
801002-1,CITY 50,2001,fevereiro de 2021 ,"R$ 1.618,00"
801003-0,CITY 90,1998,fevereiro de 2020 ,"R$ 1.809,00"
801002-1,CITY 50,2000,maio de 2020 ,"R$ 1.629,00"
801003-0,CITY 90,1997,setembro de 2021 ,"R$ 1.645,00"
801002-1,CITY 50,2001,junho de 2021 ,"R$ 1.617,00"
801003-0,CITY 90,1999,janeiro de 2020 ,"R$ 2.021,00"
801003-0,CITY 90,1999,outubro de 2021 ,"R$ 2.079,00"
801002-1,CITY 50,1999,novembro de 2021 ,"R$ 1.473,00"
801002-1,CITY 50,2001,abril de 2021 ,"R$ 1.602,00"
801002-1,CITY 50,2001,setembro de 2020 ,"R$ 1.658,00"
801002-1,CITY 50,1999,julho de 2021 ,"R$ 1.411,00"
801002-1,CITY 50,2001,outubro de 2020 ,"R$ 1.650,00"
801002-1,CITY 50,2000,janeiro de 2021 ,"R$ 1.498,00"
801002-1,CITY 50,2000,agosto de 2021 ,"R$ 1.544,00"
801002-1,CITY 50,1998,novembro de 2021 ,"R$ 1.365,00"
801002-1,CITY 50,1997,novembro de 2021 ,"R$ 1.311,00"
801002-1,CITY 50,2001,janeiro de 2020 ,"R$ 1.725,00"
801003-0,CITY 90,1997,fevereiro de 2020 ,"R$ 1.618,00"
801004-8,DAKAR 30.0 190cc,1994,setembro de 2021 ,"R$ 1.929,00"
801002-1,CITY 50,2001,setembro de 2021 ,"R$ 1.683,00"
801003-0,CITY 90,1999,março de 2021 ,"R$ 1.951,00"
801003-0,CITY 90,1999,junho de 2021 ,"R$ 1.970,00"
801004-8,DAKAR 30.0 190cc,1993,dezembro de 2021 ,"R$ 1.789,00"
801002-1,CITY 50,1999,dezembro de 2021 ,"R$ 1.478,00"
801004-8,DAKAR 30.0 190cc,1993,outubro de 2021 ,"R$ 1.777,00"
801003-0,CITY 90,1998,novembro de 2021 ,"R$ 1.863,00"
801002-1,CITY 50,1998,julho de 2021 ,"R$ 1.308,00"
801004-8,DAKAR 30.0 190cc,1993,setembro de 2021 ,"R$ 1.753,00"
801003-0,CITY 90,1999,dezembro de 2020 ,"R$ 1.966,00"
801003-0,CITY 90,1999,junho de 2020 ,"R$ 1.996,00"
801002-1,CITY 50,1999,janeiro de 2021 ,"R$ 1.388,00"
801002-1,CITY 50,2000,março de 2020 ,"R$ 1.637,00"
801002-1,CITY 50,1998,janeiro de 2021 ,"R$ 1.288,00"
801004-8,DAKAR 30.0 190cc,1994,agosto de 2021 ,"R$ 1.903,00"
801004-8,DAKAR 30.0 190cc,1992,setembro de 2021 ,"R$ 1.456,00"
801002-1,CITY 50,2000,setembro de 2020 ,"R$ 1.598,00"
801003-0,CITY 90,1998,dezembro de 2020 ,"R$ 1.759,00"
801002-1,CITY 50,1997,janeiro de 2021 ,"R$ 1.234,00"
801003-0,CITY 90,1999,setembro de 2020 ,"R$ 1.981,00"
801004-8,DAKAR 30.0 190cc,1992,outubro de 2021 ,"R$ 1.475,00"
801004-8,DAKAR 30.0 190cc,1992,dezembro de 2021 ,"R$ 1.485,00"
801004-8,DAKAR 30.0 190cc,1993,agosto de 2021 ,"R$ 1.730,00"
801002-1,CITY 50,2000,abril de 2021 ,"R$ 1.486,00"
801003-0,CITY 90,1998,junho de 2021 ,"R$ 1.760,00"
801002-1,CITY 50,1999,março de 2020 ,"R$ 1.428,00"
801003-0,CITY 90,1999,agosto de 2021 ,"R$ 2.024,00"
801002-1,CITY 50,2000,outubro de 2021 ,"R$ 1.586,00"
801002-1,CITY 50,2000,dezembro de 2020 ,"R$ 1.502,00"
801002-1,CITY 50,2000,agosto de 2020 ,"R$ 1.602,00"
801002-1,CITY 50,2001,abril de 2020 ,"R$ 1.698,00"
801003-0,CITY 90,1999,janeiro de 2021 ,"R$ 1.961,00"
801003-0,CITY 90,1998,junho de 2020 ,"R$ 1.789,00"
801003-0,CITY 90,1997,dezembro de 2020 ,"R$ 1.578,00"
801002-1,CITY 50,1999,setembro de 2020 ,"R$ 1.404,00"
801002-1,CITY 50,1999,agosto de 2021 ,"R$ 1.430,00"
801003-0,CITY 90,1999,outubro de 2020 ,"R$ 1.976,00"
801003-0,CITY 90,1998,setembro de 2020 ,"R$ 1.774,00"
801002-1,CITY 50,1999,maio de 2020 ,"R$ 1.420,00"
801004-8,DAKAR 30.0 190cc,1991,outubro de 2021 ,"R$ 1.301,00"
801003-0,CITY 90,1999,dezembro de 2021 ,"R$ 2.093,00"
801003-0,CITY 90,1999,novembro de 2020 ,"R$ 1.971,00"
801002-1,CITY 50,2001,maio de 2021 ,"R$ 1.594,00"
801002-1,CITY 50,1998,março de 2020 ,"R$ 1.328,00"
801002-1,CITY 50,1997,março de 2020 ,"R$ 1.269,00"
801003-0,CITY 90,1999,abril de 2021 ,"R$ 1.946,00"
801004-8,DAKAR 30.0 190cc,1994,julho de 2021 ,"R$ 1.878,00"
801002-1,CITY 50,1998,agosto de 2021 ,"R$ 1.325,00"
801004-8,DAKAR 30.0 190cc,1991,setembro de 2021 ,"R$ 1.284,00"
801002-1,CITY 50,2000,outubro de 2020 ,"R$ 1.594,00"
801002-1,CITY 50,1998,setembro de 2020 ,"R$ 1.304,00"
801003-0,CITY 90,1999,abril de 2020 ,"R$ 2.006,00"
801003-0,CITY 90,1999,fevereiro de 2021 ,"R$ 1.956,00"
801002-1,CITY 50,2001,novembro de 2020 ,"R$ 1.642,00"
801004-8,DAKAR 30.0 190cc,1994,junho de 2021 ,"R$ 1.853,00"
801002-1,CITY 50,1997,agosto de 2021 ,"R$ 1.273,00"
801003-0,CITY 90,1999,julho de 2020 ,"R$ 1.991,00"
801004-8,DAKAR 30.0 190cc,1991,dezembro de 2021 ,"R$ 1.309,00"
801002-1,CITY 50,2000,julho de 2020 ,"R$ 1.621,00"
801003-0,CITY 90,1997,junho de 2021 ,"R$ 1.581,00"
801004-8,DAKAR 30.0 190cc,1993,junho de 2021 ,"R$ 1.684,00"
801004-8,DAKAR 30.0 190cc,1994,fevereiro de 2021 ,"R$ 1.841,00"
801004-8,DAKAR 30.0 190cc,1992,junho de 2021 ,"R$ 1.399,00"
801003-0,CITY 90,1998,abril de 2021 ,"R$ 1.739,00"
801002-1,CITY 50,2000,setembro de 2021 ,"R$ 1.565,00"
801003-0,CITY 90,1997,setembro de 2020 ,"R$ 1.590,00"
801002-1,CITY 50,1998,maio de 2020 ,"R$ 1.320,00"
801002-1,CITY 50,1997,maio de 2020 ,"R$ 1.261,00"
801002-1,CITY 50,1997,setembro de 2020 ,"R$ 1.246,00"
801003-0,CITY 90,1998,março de 2021 ,"R$ 1.744,00"
801002-1,CITY 50,2000,maio de 2021 ,"R$ 1.482,00"
801004-8,DAKAR 30.0 190cc,1994,novembro de 2020 ,"R$ 1.856,00"
801004-8,DAKAR 30.0 190cc,1992,agosto de 2021 ,"R$ 1.437,00"
801002-1,CITY 50,2000,abril de 2020 ,"R$ 1.633,00"
801002-1,CITY 50,1999,abril de 2021 ,"R$ 1.376,00"
801004-8,DAKAR 30.0 190cc,1990,outubro de 2021 ,"R$ 1.252,00"
801004-8,DAKAR 30.0 190cc,1990,dezembro de 2021 ,"R$ 1.260,00"
801004-8,DAKAR 30.0 190cc,1994,maio de 2021 ,"R$ 1.826,00"
801004-8,DAKAR 30.0 190cc,1993,novembro de 2020 ,"R$ 1.689,00"
801004-8,DAKAR 30.0 190cc,1993,maio de 2021 ,"R$ 1.660,00"
801004-8,DAKAR 30.0 190cc,1994,setembro de 2020 ,"R$ 1.866,00"
801002-1,CITY 50,2000,junho de 2021 ,"R$ 1.504,00"
801002-1,CITY 50,1999,setembro de 2021 ,"R$ 1.449,00"
801004-8,DAKAR 30.0 190cc,1993,setembro de 2020 ,"R$ 1.699,00"
801002-1,CITY 50,1999,maio de 2021 ,"R$ 1.372,00"
801004-8,DAKAR 30.0 190cc,1994,agosto de 2020 ,"R$ 1.871,00"
801004-8,DAKAR 30.0 190cc,1993,agosto de 2020 ,"R$ 1.704,00"
801004-8,DAKAR 30.0 190cc,1991,agosto de 2021 ,"R$ 1.267,00"
801002-1,CITY 50,1998,abril de 2021 ,"R$ 1.276,00"
801002-1,CITY 50,2000,fevereiro de 2021 ,"R$ 1.494,00"
801003-0,CITY 90,1998,agosto de 2021 ,"R$ 1.808,00"
801003-0,CITY 90,1999,agosto de 2020 ,"R$ 1.986,00"
801002-1,CITY 50,2000,fevereiro de 2020 ,"R$ 1.641,00"
801004-8,DAKAR 30.0 190cc,1994,outubro de 2020 ,"R$ 1.861,00"
801002-1,CITY 50,1999,agosto de 2020 ,"R$ 1.408,00"
801004-8,DAKAR 30.0 190cc,1993,novembro de 2021 ,"R$ 1.783,00"
801002-1,CITY 50,2000,janeiro de 2020 ,"R$ 1.645,00"
801003-0,CITY 90,1998,janeiro de 2021 ,"R$ 1.754,00"
801004-8,DAKAR 30.0 190cc,1990,setembro de 2021 ,"R$ 1.242,00"
801003-0,CITY 90,1998,maio de 2021 ,"R$ 1.734,00"
801003-0,CITY 90,1998,dezembro de 2021 ,"R$ 1.869,00"
801002-1,CITY 50,1999,outubro de 2021 ,"R$ 1.468,00"
801003-0,CITY 90,1998,fevereiro de 2021 ,"R$ 1.749,00"
801003-0,CITY 90,1998,janeiro de 2020 ,"R$ 1.814,00"
801003-0,CITY 90,1998,novembro de 2020 ,"R$ 1.764,00"
801004-8,DAKAR 30.0 190cc,1993,fevereiro de 2021 ,"R$ 1.674,00"
801002-1,CITY 50,1999,fevereiro de 2021 ,"R$ 1.384,00"
801003-0,CITY 90,1997,maio de 2020 ,"R$ 1.606,00"
801002-1,CITY 50,1997,abril de 2021 ,"R$ 1.225,00"
801003-0,CITY 90,1998,outubro de 2020 ,"R$ 1.769,00"
801004-8,DAKAR 30.0 190cc,1992,agosto de 2020 ,"R$ 1.415,00"
801002-1,CITY 50,1999,fevereiro de 2020 ,"R$ 1.432,00"
801002-1,CITY 50,1998,setembro de 2021 ,"R$ 1.343,00"
801003-0,CITY 90,1998,julho de 2020 ,"R$ 1.784,00"
801004-8,DAKAR 30.0 190cc,1993,julho de 2021 ,"R$ 1.707,00"
801003-0,CITY 90,1998,outubro de 2021 ,"R$ 1.857,00"
801004-8,DAKAR 30.0 190cc,1992,novembro de 2021 ,"R$ 1.480,00"
801002-1,CITY 50,1999,abril de 2020 ,"R$ 1.424,00"
801002-1,CITY 50,2000,novembro de 2020 ,"R$ 1.590,00"
801004-8,DAKAR 30.0 190cc,1994,março de 2021 ,"R$ 1.836,00"
801002-1,CITY 50,1998,agosto de 2020 ,"R$ 1.308,00"
801004-8,DAKAR 30.0 190cc,1994,maio de 2020 ,"R$ 1.886,00"
801002-1,CITY 50,2000,junho de 2020 ,"R$ 1.625,00"
801002-1,CITY 50,1998,fevereiro de 2021 ,"R$ 1.284,00"
801002-1,CITY 50,1997,agosto de 2020 ,"R$ 1.249,00"
801004-8,DAKAR 30.0 190cc,1993,maio de 2020 ,"R$ 1.719,00"
801004-8,DAKAR 30.0 190cc,1992,maio de 2021 ,"R$ 1.379,00"
801004-8,DAKAR 30.0 190cc,1994,janeiro de 2021 ,"R$ 1.846,00"
801004-8,DAKAR 30.0 190cc,1991,junho de 2021 ,"R$ 1.234,00"
801003-0,CITY 90,1998,agosto de 2020 ,"R$ 1.779,00"
801002-1,CITY 50,1999,junho de 2021 ,"R$ 1.392,00"
801003-0,CITY 90,1998,abril de 2020 ,"R$ 1.799,00"
801004-8,DAKAR 30.0 190cc,1991,novembro de 2021 ,"R$ 1.305,00"
801004-8,DAKAR 30.0 190cc,1993,janeiro de 2021 ,"R$ 1.679,00"
801004-8,DAKAR 30.0 190cc,1994,abril de 2020 ,"R$ 1.891,00"
801003-0,CITY 90,1997,outubro de 2021 ,"R$ 1.667,00"
801002-1,CITY 50,1997,setembro de 2021 ,"R$ 1.290,00"
801004-8,DAKAR 30.0 190cc,1992,janeiro de 2021 ,"R$ 1.395,00"
801002-1,CITY 50,1999,dezembro de 2020 ,"R$ 1.392,00"
801002-1,CITY 50,1999,julho de 2020 ,"R$ 1.412,00"
801004-8,DAKAR 30.0 190cc,1992,setembro de 2020 ,"R$ 1.411,00"
801002-1,CITY 50,1998,dezembro de 2021 ,"R$ 1.369,00"
801004-8,DAKAR 30.0 190cc,1994,fevereiro de 2020 ,"R$ 1.901,00"
801004-8,DAKAR 30.0 190cc,1991,janeiro de 2021 ,"R$ 1.228,00"
801004-8,DAKAR 30.0 190cc,1992,julho de 2021 ,"R$ 1.418,00"
801004-8,DAKAR 30.0 190cc,1990,novembro de 2021 ,"R$ 1.256,00"
801004-8,DAKAR 30.0 190cc,1993,fevereiro de 2020 ,"R$ 1.734,00"
801004-8,DAKAR 30.0 190cc,1992,maio de 2020 ,"R$ 1.427,00"
801002-1,CITY 50,1997,julho de 2021 ,"R$ 1.256,00"
801004-8,DAKAR 30.0 190cc,1993,abril de 2020 ,"R$ 1.724,00"
801004-8,DAKAR 30.0 190cc,1990,janeiro de 2021 ,"R$ 1.189,00"
801004-8,DAKAR 30.0 190cc,1993,outubro de 2020 ,"R$ 1.694,00"
801003-0,CITY 90,1998,julho de 2021 ,"R$ 1.784,00"
801002-1,CITY 50,1999,outubro de 2020 ,"R$ 1.400,00"
801002-1,CITY 50,1997,dezembro de 2021 ,"R$ 1.315,00"
801004-8,DAKAR 30.0 190cc,1994,janeiro de 2020 ,"R$ 1.906,00"
801004-8,DAKAR 30.0 190cc,1992,fevereiro de 2020 ,"R$ 1.439,00"
801003-0,CITY 90,1997,agosto de 2020 ,"R$ 1.594,00"
801004-8,DAKAR 30.0 190cc,1993,janeiro de 2020 ,"R$ 1.739,00"
801004-8,DAKAR 30.0 190cc,1992,janeiro de 2020 ,"R$ 1.443,00"
801004-8,DAKAR 30.0 190cc,1990,junho de 2021 ,"R$ 1.194,00"
801004-8,DAKAR 30.0 190cc,1992,novembro de 2020 ,"R$ 1.403,00"
801003-0,CITY 90,1997,agosto de 2021 ,"R$ 1.623,00"
801003-0,CITY 90,1997,março de 2021 ,"R$ 1.566,00"
801002-1,CITY 50,1999,janeiro de 2020 ,"R$ 1.436,00"
801003-0,CITY 90,1997,janeiro de 2021 ,"R$ 1.574,00"
801003-0,CITY 90,1997,dezembro de 2021 ,"R$ 1.677,00"
801003-0,CITY 90,1997,outubro de 2020 ,"R$ 1.586,00"
801002-1,CITY 50,1999,novembro de 2020 ,"R$ 1.396,00"
801003-0,CITY 90,1997,novembro de 2020 ,"R$ 1.582,00"
801003-0,CITY 90,1997,fevereiro de 2021 ,"R$ 1.570,00"
801002-1,CITY 50,1998,outubro de 2021 ,"R$ 1.361,00"
801004-8,DAKAR 30.0 190cc,1992,fevereiro de 2021 ,"R$ 1.391,00"
801005-6,DAKAR 50,2000,outubro de 2021 ,"R$ 2.186,00"
801003-0,CITY 90,1997,janeiro de 2020 ,"R$ 1.622,00"
801004-8,DAKAR 30.0 190cc,1991,maio de 2020 ,"R$ 1.253,00"
801005-6,DAKAR 50,1999,outubro de 2021 ,"R$ 1.938,00"
801003-0,CITY 90,1997,julho de 2020 ,"R$ 1.598,00"
801005-6,DAKAR 50,1998,outubro de 2021 ,"R$ 1.659,00"
801005-6,DAKAR 50,1997,outubro de 2021 ,"R$ 1.576,00"
801002-1,CITY 50,1998,fevereiro de 2020 ,"R$ 1.332,00"
801003-0,CITY 90,1997,abril de 2020 ,"R$ 1.610,00"
801002-1,CITY 50,1997,fevereiro de 2021 ,"R$ 1.231,00"
801004-8,DAKAR 30.0 190cc,1991,janeiro de 2020 ,"R$ 1.269,00"
801003-0,CITY 90,1997,abril de 2021 ,"R$ 1.562,00"
801002-1,CITY 50,1999,junho de 2020 ,"R$ 1.416,00"
801002-1,CITY 50,1997,fevereiro de 2020 ,"R$ 1.273,00"
801004-8,DAKAR 30.0 190cc,1990,agosto de 2021 ,"R$ 1.226,00"
801003-0,CITY 90,1997,julho de 2021 ,"R$ 1.602,00"
801004-8,DAKAR 30.0 190cc,1992,abril de 2020 ,"R$ 1.431,00"
801004-8,DAKAR 30.0 190cc,1991,setembro de 2020 ,"R$ 1.240,00"
801004-8,DAKAR 30.0 190cc,1993,março de 2021 ,"R$ 1.669,00"
801005-6,DAKAR 50,2000,julho de 2021 ,"R$ 2.100,00"
801002-1,CITY 50,1998,julho de 2020 ,"R$ 1.312,00"
801002-1,CITY 50,1998,outubro de 2020 ,"R$ 1.300,00"
801005-6,DAKAR 50,2000,maio de 2020 ,"R$ 2.106,00"
801002-1,CITY 50,1998,dezembro de 2020 ,"R$ 1.292,00"
801004-8,DAKAR 30.0 190cc,1994,junho de 2020 ,"R$ 1.881,00"
801005-6,DAKAR 50,1999,maio de 2020 ,"R$ 1.870,00"
801004-8,DAKAR 30.0 190cc,1991,abril de 2020 ,"R$ 1.257,00"
801004-8,DAKAR 30.0 190cc,1993,junho de 2020 ,"R$ 1.714,00"
801004-8,DAKAR 30.0 190cc,1991,fevereiro de 2020 ,"R$ 1.265,00"
801005-6,DAKAR 50,1999,julho de 2021 ,"R$ 1.862,00"
801003-0,CITY 90,1997,junho de 2020 ,"R$ 1.602,00"
801003-0,CITY 90,1997,novembro de 2021 ,"R$ 1.672,00"
801004-8,DAKAR 30.0 190cc,1991,agosto de 2020 ,"R$ 1.243,00"
801005-6,DAKAR 50,2000,agosto de 2020 ,"R$ 2.088,00"
801005-6,DAKAR 50,1998,maio de 2020 ,"R$ 1.598,00"
801004-8,DAKAR 30.0 190cc,1991,julho de 2021 ,"R$ 1.250,00"
801002-1,CITY 50,1998,janeiro de 2020 ,"R$ 1.336,00"
801004-8,DAKAR 30.0 190cc,1990,abril de 2020 ,"R$ 1.216,00"
801004-8,DAKAR 30.0 190cc,1992,junho de 2020 ,"R$ 1.423,00"
801003-0,CITY 90,1997,maio de 2021 ,"R$ 1.558,00"
801005-6,DAKAR 50,1998,julho de 2021 ,"R$ 1.594,00"
801004-8,DAKAR 30.0 190cc,1994,julho de 2020 ,"R$ 1.876,00"
801005-6,DAKAR 50,1999,agosto de 2020 ,"R$ 1.855,00"
801004-8,DAKAR 30.0 190cc,1991,fevereiro de 2021 ,"R$ 1.225,00"
801005-6,DAKAR 50,2000,fevereiro de 2021 ,"R$ 2.057,00"
801005-6,DAKAR 50,1997,julho de 2021 ,"R$ 1.514,00"
801005-6,DAKAR 50,2000,dezembro de 2021 ,"R$ 2.207,00"
801004-8,DAKAR 30.0 190cc,1991,junho de 2020 ,"R$ 1.249,00"
801002-1,CITY 50,1998,maio de 2021 ,"R$ 1.272,00"
801005-6,DAKAR 50,2000,março de 2020 ,"R$ 2.118,00"
801004-8,DAKAR 30.0 190cc,1990,setembro de 2020 ,"R$ 1.201,00"
801004-8,DAKAR 30.0 190cc,1993,julho de 2020 ,"R$ 1.709,00"
801005-6,DAKAR 50,1999,dezembro de 2021 ,"R$ 1.950,00"
801005-6,DAKAR 50,1998,agosto de 2020 ,"R$ 1.586,00"
801002-1,CITY 50,1998,novembro de 2020 ,"R$ 1.296,00"
801005-6,DAKAR 50,1999,fevereiro de 2021 ,"R$ 1.825,00"
801005-6,DAKAR 50,1998,dezembro de 2021 ,"R$ 1.669,00"
801004-8,DAKAR 30.0 190cc,1991,maio de 2021 ,"R$ 1.216,00"
801005-6,DAKAR 50,2000,novembro de 2021 ,"R$ 2.193,00"
801002-1,CITY 50,1997,dezembro de 2020 ,"R$ 1.237,00"
801004-8,DAKAR 30.0 190cc,1990,junho de 2020 ,"R$ 1.210,00"
801002-1,CITY 50,1997,outubro de 2020 ,"R$ 1.243,00"
801005-6,DAKAR 50,1997,dezembro de 2021 ,"R$ 1.586,00"
801005-6,DAKAR 50,1997,agosto de 2020 ,"R$ 1.508,00"
801004-8,DAKAR 30.0 190cc,1992,março de 2021 ,"R$ 1.387,00"
801004-8,DAKAR 30.0 190cc,1990,fevereiro de 2020 ,"R$ 1.222,00"
801002-1,CITY 50,1997,outubro de 2021 ,"R$ 1.307,00"
801005-6,DAKAR 50,1999,março de 2020 ,"R$ 1.880,00"
801007-2,ELEFANT 16.5 125cc,1990,outubro de 2021 ,"R$ 1.043,00"
801004-8,DAKAR 30.0 190cc,1992,julho de 2020 ,"R$ 1.419,00"
801005-6,DAKAR 50,1998,março de 2020 ,"R$ 1.606,00"
801002-1,CITY 50,1997,maio de 2021 ,"R$ 1.222,00"
801004-8,DAKAR 30.0 190cc,1991,julho de 2020 ,"R$ 1.246,00"
801005-6,DAKAR 50,1997,março de 2020 ,"R$ 1.528,00"
801007-2,ELEFANT 16.5 125cc,1990,julho de 2021 ,"R$ 883,00"
801005-6,DAKAR 50,2000,setembro de 2020 ,"R$ 2.082,00"
801002-1,CITY 50,1998,abril de 2020 ,"R$ 1.324,00"
801004-8,DAKAR 30.0 190cc,1990,julho de 2021 ,"R$ 1.210,00"
801007-2,ELEFANT 16.5 125cc,1990,novembro de 2020 ,"R$ 878,00"
801005-6,DAKAR 50,1997,maio de 2020 ,"R$ 1.520,00"
801004-8,DAKAR 30.0 190cc,1990,julho de 2020 ,"R$ 1.207,00"
801007-2,ELEFANT 16.5 125cc,1990,maio de 2021 ,"R$ 860,00"
801007-2,ELEFANT 16.5 125cc,1990,abril de 2021 ,"R$ 863,00"
801007-2,ELEFANT 16.5 125cc,1990,agosto de 2021 ,"R$ 895,00"
801007-2,ELEFANT 16.5 125cc,1990,junho de 2020 ,"R$ 893,00"
801004-8,DAKAR 30.0 190cc,1990,agosto de 2020 ,"R$ 1.204,00"
801005-6,DAKAR 50,1998,fevereiro de 2021 ,"R$ 1.562,00"
801007-2,ELEFANT 16.5 125cc,1990,setembro de 2020 ,"R$ 884,00"
801007-2,ELEFANT 16.5 125cc,1990,janeiro de 2021 ,"R$ 872,00"
801007-2,ELEFANT 16.5 125cc,1990,fevereiro de 2020 ,"R$ 905,00"
801002-1,CITY 50,1998,junho de 2021 ,"R$ 1.291,00"
801004-8,DAKAR 30.0 190cc,1994,abril de 2021 ,"R$ 1.831,00"
801005-6,DAKAR 50,2000,outubro de 2020 ,"R$ 2.077,00"
801007-2,ELEFANT 16.5 125cc,1990,maio de 2020 ,"R$ 896,00"
801005-6,DAKAR 50,2000,março de 2021 ,"R$ 2.052,00"
801005-6,DAKAR 50,1999,novembro de 2021 ,"R$ 1.944,00"
801007-2,ELEFANT 16.5 125cc,1990,julho de 2020 ,"R$ 890,00"
801004-8,DAKAR 30.0 190cc,1992,outubro de 2020 ,"R$ 1.407,00"
801005-6,DAKAR 50,2000,janeiro de 2020 ,"R$ 2.130,00"
801005-6,DAKAR 50,1999,março de 2021 ,"R$ 1.820,00"
801005-6,DAKAR 50,2000,dezembro de 2020 ,"R$ 2.067,00"
801005-6,DAKAR 50,2000,junho de 2021 ,"R$ 2.072,00"
801004-8,DAKAR 30.0 190cc,1990,maio de 2020 ,"R$ 1.213,00"
801005-6,DAKAR 50,2000,janeiro de 2021 ,"R$ 2.062,00"
801006-4,ELEFANT 27.5 190cc,1991,dezembro de 2021 ,"R$ 1.260,00"
801004-8,DAKAR 30.0 190cc,1990,fevereiro de 2021 ,"R$ 1.186,00"
801005-6,DAKAR 50,1999,janeiro de 2021 ,"R$ 1.830,00"
801005-6,DAKAR 50,2000,abril de 2021 ,"R$ 2.047,00"
