Código FIPE,Modelo,Ano,Mês de Referência,Preço
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2008,fevereiro de 2021 ,"R$ 76.597,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2007,setembro de 2021 ,"R$ 78.363,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,abril de 2021 ,"R$ 60.806,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,junho de 2021 ,"R$ 62.894,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,outubro de 2021 ,"R$ 65.995,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2007,julho de 2021 ,"R$ 76.065,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2007,janeiro de 2021 ,"R$ 74.274,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,novembro de 2021 ,"R$ 66.225,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,agosto de 2021 ,"R$ 64.794,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,fevereiro de 2021 ,"R$ 61.444,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,março de 2021 ,"R$ 61.124,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,novembro de 2020 ,"R$ 62.427,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,setembro de 2020 ,"R$ 63.101,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,outubro de 2020 ,"R$ 62.760,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,dezembro de 2021 ,"R$ 66.456,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,maio de 2021 ,"R$ 61.965,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,março de 2020 ,"R$ 63.435,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,julho de 2020 ,"R$ 63.789,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,agosto de 2020 ,"R$ 63.444,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2007,junho de 2021 ,"R$ 74.099,00"
519006-1,Alleanza Gran Exe./Turismo 2p (diesel),2006,outubro de 2021 ,"R$ 98.745,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2007,maio de 2021 ,"R$ 73.004,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,maio de 2020 ,"R$ 64.497,00"
519006-1,Alleanza Gran Exe./Turismo 2p (diesel),2006,junho de 2021 ,"R$ 94.104,00"
519004-5,Alleanza Gran Escolar 2p (diesel),2006,dezembro de 2020 ,"R$ 62.096,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2007,agosto de 2020 ,"R$ 73.935,00"
519006-1,Alleanza Gran Exe./Turismo 2p (diesel),2006,setembro de 2021 ,"R$ 98.401,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2007,outubro de 2020 ,"R$ 73.727,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2006,março de 2021 ,"R$ 60.593,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2006,novembro de 2020 ,"R$ 61.872,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2007,dezembro de 2020 ,"R$ 73.519,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2006,julho de 2020 ,"R$ 63.210,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2006,abril de 2021 ,"R$ 60.283,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2006,janeiro de 2021 ,"R$ 61.229,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2007,março de 2020 ,"R$ 74.495,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2007,abril de 2020 ,"R$ 74.383,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2007,janeiro de 2020 ,"R$ 74.720,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2006,setembro de 2020 ,"R$ 62.534,00"
519003-7,Alleanza Mini Exe./Turismo 2p (diesel),2006,julho de 2021 ,"R$ 61.787,00"
519002-9,Alleanza Mini Urbano/SPTRANS 2p (die.),2006,agosto de 2021 ,"R$ 54.212,00"
519002-9,Alleanza Mini Urbano/SPTRANS 2p (die.),2006,dezembro de 2021 ,"R$ 55.603,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2018,junho de 2021 ,"R$ 262.423,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2019,julho de 2020 ,"R$ 287.747,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2017,dezembro de 2020 ,"R$ 203.745,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2018,maio de 2021 ,"R$ 303.448,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2016,outubro de 2021 ,"R$ 233.165,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2016,setembro de 2021 ,"R$ 232.352,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2018,julho de 2021 ,"R$ 328.378,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2018,fevereiro de 2021 ,"R$ 306.965,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2016,novembro de 2020 ,"R$ 196.472,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2018,janeiro de 2021 ,"R$ 302.506,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2016,julho de 2021 ,"R$ 211.155,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2018,agosto de 2020 ,"R$ 308.446,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2018,outubro de 2020 ,"R$ 305.921,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2018,setembro de 2020 ,"R$ 307.150,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2016,abril de 2021 ,"R$ 186.824,00"
530008-8,CF 85 FT 360 4x2 (diesel)(E5),2016,fevereiro de 2021 ,"R$ 187.744,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2017,junho de 2021 ,"R$ 275.854,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2017,dezembro de 2020 ,"R$ 260.940,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2017,abril de 2021 ,"R$ 259.869,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2017,março de 2021 ,"R$ 261.175,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2017,abril de 2020 ,"R$ 268.955,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2017,agosto de 2021 ,"R$ 284.190,00"
530010-0,CF 85 FTT 460 6x4 (diesel)(E5),2017,março de 2020 ,"R$ 265.855,00"
530011-8,XF 105 FT 460 4x2 (diesel)(E5),2019,outubro de 2021 ,"R$ 376.567,00"
530011-8,XF 105 FT 460 4x2 (diesel)(E5),2019,novembro de 2021 ,"R$ 377.884,00"
530011-8,XF 105 FT 460 4x2 (diesel)(E5),2019,setembro de 2021 ,"R$ 375.254,00"
530011-8,XF 105 FT 460 4x2 (diesel)(E5),2019,agosto de 2021 ,"R$ 362.319,00"
530011-8,XF 105 FT 460 4x2 (diesel)(E5),2019,julho de 2021 ,"R$ 356.965,00"
530001-0,XF 105 FTS 410 6x2 (diesel)(E5),2017,fevereiro de 2021 ,"R$ 241.544,00"
530004-5,XF 105 FTT 510 6x4 (diesel)(E5),2020,novembro de 2021 ,"R$ 529.544,00"
530011-8,XF 105 FT 460 4x2 (diesel)(E5),2019,junho de 2021 ,"R$ 338.544,00"
530001-0,XF 105 FTS 410 6x2 (diesel)(E5),2017,novembro de 2020 ,"R$ 241.750,00"
530001-0,XF 105 FTS 410 6x2 (diesel)(E5),2017,dezembro de 2020 ,"R$ 241.145,00"
530001-0,XF 105 FTS 410 6x2 (diesel)(E5),2017,setembro de 2020 ,"R$ 243.038,00"
530001-0,XF 105 FTS 410 6x2 (diesel)(E5),2017,janeiro de 2021 ,"R$ 240.566,00"
530001-0,XF 105 FTS 410 6x2 (diesel)(E5),2017,agosto de 2020 ,"R$ 243.721,00"
530001-0,XF 105 FTS 410 6x2 (diesel)(E5),2017,outubro de 2020 ,"R$ 242.381,00"
530002-9,XF 105 FTS 460 6x2 (diesel)(E5),2019,janeiro de 2021 ,"R$ 345.378,00"
530002-9,XF 105 FTS 460 6x2 (diesel)(E5),2018,fevereiro de 2021 ,"R$ 301.756,00"
530009-6,XF 105 FTS 510 6x2 (diesel)(E5),2019,junho de 2020 ,"R$ 344.855,00"
530009-6,XF 105 FTS 510 6x2 (diesel)(E5),2019,abril de 2020 ,"R$ 355.628,00"
530009-6,XF 105 FTS 510 6x2 (diesel)(E5),2019,março de 2020 ,"R$ 355.856,00"
530009-6,XF 105 FTS 510 6x2 (diesel)(E5),2019,fevereiro de 2020 ,"R$ 357.492,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2019,dezembro de 2021 ,"R$ 504.938,00"
530004-5,XF 105 FTT 510 6x4 (diesel)(E5),2019,dezembro de 2021 ,"R$ 502.006,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2019,novembro de 2021 ,"R$ 503.177,00"
530004-5,XF 105 FTT 510 6x4 (diesel)(E5),2019,outubro de 2021 ,"R$ 481.162,00"
530009-6,XF 105 FTS 510 6x2 (diesel)(E5),2019,janeiro de 2020 ,"R$ 358.856,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2018,agosto de 2021 ,"R$ 403.342,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2018,setembro de 2021 ,"R$ 424.243,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2019,abril de 2021 ,"R$ 412.455,00"
530009-6,XF 105 FTS 510 6x2 (diesel)(E5),2018,maio de 2020 ,"R$ 298.663,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2018,outubro de 2021 ,"R$ 437.859,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2018,julho de 2021 ,"R$ 397.382,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2018,junho de 2021 ,"R$ 371.341,00"
530015-0,XF FTS480 6x2 Space Cab (diesel)(E5),2022,dezembro de 2021 ,"R$ 589.010,00"
530013-4,XF 105 FTT 520 6x4 (diesel)(E5),2018,maio de 2021 ,"R$ 365.854,00"
530015-0,XF FTS480 6x2 Space Cab (diesel)(E5),2022,novembro de 2021 ,"R$ 586.956,00"
530019-3,XF FTS480 6x2 Super Space Cab (die)(E5),2021,julho de 2021 ,"R$ 514.748,00"
530015-0,XF FTS480 6x2 Space Cab (diesel)(E5),2021,outubro de 2021 ,"R$ 560.255,00"
530015-0,XF FTS480 6x2 Space Cab (diesel)(E5),2021,setembro de 2021 ,"R$ 533.577,00"
530020-7,XF FTT480 6x4 Space Cab (diesel)(E5),32000,setembro de 2020 ,"R$ 590.078,00"
530017-7,XF FTS530 6x2 Space Cab (diesel)(E5),2021,novembro de 2021 ,"R$ 532.668,00"
530017-7,XF FTS530 6x2 Space Cab (diesel)(E5),2021,outubro de 2021 ,"R$ 530.811,00"
530022-3,XF FTS530 6x2 Super Space Cab (die)(E5),2021,maio de 2021 ,"R$ 506.965,00"
530025-8,XF FTT530 6x4 Super Space Cab (die)(E5),32000,maio de 2021 ,"R$ 654.211,00"
530024-0,XF FTT480 6x4 Super Space Cab (die)(E5),2021,junho de 2021 ,"R$ 527.656,00"
530023-1,XF FTT530 6x4 Space Cab (die)(E5),2021,novembro de 2020 ,"R$ 504.271,00"
530025-8,XF FTT530 6x4 Super Space Cab (die)(E5),2021,julho de 2021 ,"R$ 563.695,00"
530020-7,XF FTT480 6x4 Space Cab (diesel)(E5),2021,abril de 2021 ,"R$ 501.790,00"
530025-8,XF FTT530 6x4 Super Space Cab (die)(E5),2021,junho de 2021 ,"R$ 541.964,00"
530024-0,XF FTT480 6x4 Super Space Cab (die)(E5),2021,maio de 2021 ,"R$ 519.859,00"
530023-1,XF FTT530 6x4 Space Cab (die)(E5),2021,fevereiro de 2021 ,"R$ 501.803,00"
530023-1,XF FTT530 6x4 Space Cab (die)(E5),2021,abril de 2021 ,"R$ 528.088,00"
530025-8,XF FTT530 6x4 Super Space Cab (die)(E5),2021,janeiro de 2021 ,"R$ 518.308,00"
530025-8,XF FTT530 6x4 Super Space Cab (die)(E5),2021,abril de 2021 ,"R$ 523.478,00"
530025-8,XF FTT530 6x4 Super Space Cab (die)(E5),2021,fevereiro de 2021 ,"R$ 516.442,00"
530023-1,XF FTT530 6x4 Space Cab (die)(E5),2021,março de 2021 ,"R$ 510.255,00"
530025-8,XF FTT530 6x4 Super Space Cab (die)(E5),2021,dezembro de 2020 ,"R$ 520.286,00"
530025-8,XF FTT530 6x4 Super Space Cab (die)(E5),2021,março de 2021 ,"R$ 525.845,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2012,setembro de 2021 ,"R$ 36.354,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2012,junho de 2021 ,"R$ 34.767,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,outubro de 2021 ,"R$ 33.550,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2012,agosto de 2021 ,"R$ 35.817,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,abril de 2021 ,"R$ 30.690,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2012,março de 2021 ,"R$ 34.492,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,novembro de 2021 ,"R$ 33.667,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2012,dezembro de 2020 ,"R$ 34.859,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,dezembro de 2021 ,"R$ 33.784,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,outubro de 2020 ,"R$ 31.251,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,novembro de 2020 ,"R$ 31.157,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,maio de 2021 ,"R$ 30.597,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,janeiro de 2020 ,"R$ 33.441,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,julho de 2020 ,"R$ 30.704,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,setembro de 2020 ,"R$ 30.519,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,junho de 2020 ,"R$ 31.460,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,agosto de 2020 ,"R$ 30.611,00"
522003-3,JBC 3.2 Turbo Intercooler 2p (diesel),2011,janeiro de 2021 ,"R$ 30.969,00"
503001-3,190 2p (diesel),1983,dezembro de 2021 ,"R$ 14.754,00"
503001-3,190 2p (diesel),1983,outubro de 2021 ,"R$ 14.652,00"
503001-3,190 2p (diesel),1983,agosto de 2021 ,"R$ 14.386,00"
503001-3,190 2p (diesel),1983,julho de 2021 ,"R$ 14.174,00"
503001-3,190 2p (diesel),1984,junho de 2020 ,"R$ 16.402,00"
503001-3,190 2p (diesel),1984,julho de 2020 ,"R$ 16.385,00"
503001-3,190 2p (diesel),1983,abril de 2021 ,"R$ 13.798,00"
503001-3,190 2p (diesel),1983,março de 2021 ,"R$ 13.837,00"
503001-3,190 2p (diesel),1983,maio de 2021 ,"R$ 13.759,00"
503001-3,190 2p (diesel),1983,agosto de 2020 ,"R$ 14.119,00"
503001-3,190 2p (diesel),1983,novembro de 2020 ,"R$ 13.996,00"
503002-1,190 E 2p (diesel),1984,outubro de 2021 ,"R$ 17.842,00"
503001-3,190 2p (diesel),1984,junho de 2021 ,"R$ 16.458,00"
503001-3,190 2p (diesel),1984,fevereiro de 2020 ,"R$ 16.470,00"
503001-3,190 2p (diesel),1983,janeiro de 2021 ,"R$ 13.915,00"
503001-3,190 2p (diesel),1983,fevereiro de 2021 ,"R$ 13.876,00"
503001-3,190 2p (diesel),1983,outubro de 2020 ,"R$ 14.037,00"
503001-3,190 2p (diesel),1984,janeiro de 2020 ,"R$ 16.487,00"
503001-3,190 2p (diesel),1984,setembro de 2020 ,"R$ 16.351,00"
503001-3,190 2p (diesel),1983,novembro de 2021 ,"R$ 14.703,00"
503001-3,190 2p (diesel),1983,maio de 2020 ,"R$ 14.245,00"
503001-3,190 2p (diesel),1983,março de 2020 ,"R$ 14.329,00"
503001-3,190 2p (diesel),1983,dezembro de 2020 ,"R$ 13.955,00"
503001-3,190 2p (diesel),1983,setembro de 2021 ,"R$ 14.601,00"
504005-1,CARGO 1113 2p (diesel),1987,outubro de 2021 ,"R$ 25.619,00"
504005-1,CARGO 1113 2p (diesel),1986,agosto de 2021 ,"R$ 23.399,00"
504005-1,CARGO 1113 2p (diesel),1986,janeiro de 2021 ,"R$ 22.496,00"
504005-1,CARGO 1113 2p (diesel),1986,dezembro de 2021 ,"R$ 23.998,00"
504005-1,CARGO 1113 2p (diesel),1986,novembro de 2021 ,"R$ 23.915,00"
504005-1,CARGO 1113 2p (diesel),1986,abril de 2021 ,"R$ 22.406,00"
504005-1,CARGO 1113 2p (diesel),1986,dezembro de 2020 ,"R$ 22.526,00"
504005-1,CARGO 1113 2p (diesel),1986,março de 2021 ,"R$ 22.436,00"
504009-4,CARGO 1117 T 3-Eixos 2p (diesel),1986,fevereiro de 2021 ,"R$ 28.517,00"
504005-1,CARGO 1113 2p (diesel),1985,fevereiro de 2021 ,"R$ 21.015,00"
504005-1,CARGO 1113 2p (diesel),1986,maio de 2021 ,"R$ 22.379,00"
504005-1,CARGO 1113 2p (diesel),1986,agosto de 2020 ,"R$ 22.646,00"
504005-1,CARGO 1113 2p (diesel),1985,junho de 2021 ,"R$ 21.251,00"
504005-1,CARGO 1113 2p (diesel),1985,julho de 2021 ,"R$ 21.569,00"
504005-1,CARGO 1113 2p (diesel),1986,fevereiro de 2020 ,"R$ 22.826,00"
504009-4,CARGO 1117 T 3-Eixos 2p (diesel),1986,março de 2021 ,"R$ 28.474,00"
504009-4,CARGO 1117 T 3-Eixos 2p (diesel),1986,novembro de 2020 ,"R$ 28.646,00"
504010-8,CARGO 1117 Turbo 2p (diesel),1986,novembro de 2021 ,"R$ 28.043,00"
504010-8,CARGO 1117 Turbo 2p (diesel),1986,outubro de 2021 ,"R$ 27.946,00"
504082-5,CARGO 1217 2p (diesel),2001,agosto de 2020 ,"R$ 47.790,00"
504005-1,CARGO 1113 2p (diesel),1985,junho de 2020 ,"R$ 21.250,00"
504009-4,CARGO 1117 T 3-Eixos 2p (diesel),1986,setembro de 2020 ,"R$ 28.734,00"
504009-4,CARGO 1117 T 3-Eixos 2p (diesel),1986,janeiro de 2021 ,"R$ 28.560,00"
504012-4,CARGO 1215 3-Eixos 2p (diesel),1998,fevereiro de 2021 ,"R$ 53.891,00"
504083-3,CARGO 1217 3-Eixos 2p (diesel),2001,setembro de 2021 ,"R$ 57.432,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1990,agosto de 2021 ,"R$ 42.140,00"
504012-4,CARGO 1215 3-Eixos 2p (diesel),1998,janeiro de 2021 ,"R$ 54.021,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1990,maio de 2021 ,"R$ 40.301,00"
504011-6,CARGO 1215 2p (diesel),1998,setembro de 2020 ,"R$ 42.987,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1991,abril de 2021 ,"R$ 41.901,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1990,setembro de 2021 ,"R$ 42.772,00"
504009-4,CARGO 1117 T 3-Eixos 2p (diesel),1985,junho de 2021 ,"R$ 25.341,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1990,julho de 2021 ,"R$ 41.518,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1990,junho de 2021 ,"R$ 40.905,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1991,janeiro de 2021 ,"R$ 42.142,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1990,fevereiro de 2021 ,"R$ 40.533,00"
504013-2,CARGO 1218 T 3-Eixos 2p (diesel),1990,março de 2021 ,"R$ 40.455,00"
504011-6,CARGO 1215 2p (diesel),1998,janeiro de 2020 ,"R$ 43.225,00"
504012-4,CARGO 1215 3-Eixos 2p (diesel),1997,outubro de 2021 ,"R$ 53.928,00"
504011-6,CARGO 1215 2p (diesel),1998,fevereiro de 2020 ,"R$ 43.239,00"
504014-0,CARGO 1218 Turbo 2p (diesel),1990,outubro de 2020 ,"R$ 33.331,00"
504014-0,CARGO 1218 Turbo 2p (diesel),1990,novembro de 2020 ,"R$ 33.277,00"
504014-0,CARGO 1218 Turbo 2p (diesel),1990,setembro de 2020 ,"R$ 33.385,00"
504014-0,CARGO 1218 Turbo 2p (diesel),1990,agosto de 2020 ,"R$ 33.439,00"
504015-9,CARGO 1313 2p (diesel),1988,outubro de 2020 ,"R$ 25.523,00"
504015-9,CARGO 1313 2p (diesel),1988,novembro de 2020 ,"R$ 25.487,00"
504016-7,CARGO 1313 3-Eixos 2p (diesel),1988,agosto de 2021 ,"R$ 30.061,00"
504015-9,CARGO 1313 2p (diesel),1988,dezembro de 2020 ,"R$ 25.451,00"
504016-7,CARGO 1313 3-Eixos 2p (diesel),1988,junho de 2021 ,"R$ 29.180,00"
504016-7,CARGO 1313 3-Eixos 2p (diesel),1988,julho de 2021 ,"R$ 29.617,00"
504015-9,CARGO 1313 2p (diesel),1988,janeiro de 2021 ,"R$ 25.415,00"
504014-0,CARGO 1218 Turbo 2p (diesel),1990,julho de 2020 ,"R$ 33.493,00"
504016-7,CARGO 1313 3-Eixos 2p (diesel),1988,maio de 2021 ,"R$ 28.749,00"
504011-6,CARGO 1215 2p (diesel),1996,junho de 2020 ,"R$ 40.254,00"
504016-7,CARGO 1313 3-Eixos 2p (diesel),1988,abril de 2021 ,"R$ 28.793,00"
504011-6,CARGO 1215 2p (diesel),1996,outubro de 2020 ,"R$ 40.203,00"
504012-4,CARGO 1215 3-Eixos 2p (diesel),1996,setembro de 2021 ,"R$ 50.830,00"
504012-4,CARGO 1215 3-Eixos 2p (diesel),1995,março de 2021 ,"R$ 45.902,00"
504016-7,CARGO 1313 3-Eixos 2p (diesel),1988,março de 2021 ,"R$ 28.837,00"
504011-6,CARGO 1215 2p (diesel),1996,maio de 2020 ,"R$ 39.928,00"
504012-4,CARGO 1215 3-Eixos 2p (diesel),1995,junho de 2021 ,"R$ 46.393,00"
504016-7,CARGO 1313 3-Eixos 2p (diesel),1988,janeiro de 2021 ,"R$ 28.925,00"
504016-7,CARGO 1313 3-Eixos 2p (diesel),1988,fevereiro de 2021 ,"R$ 28.881,00"
504135-0,CARGO 1319 E Turbo 2p (diesel)(E5),2017,dezembro de 2021 ,"R$ 181.685,00"
504017-5,CARGO 1314 2p (diesel),1987,agosto de 2021 ,"R$ 27.577,00"
504017-5,CARGO 1314 2p (diesel),1988,julho de 2021 ,"R$ 29.025,00"
504011-6,CARGO 1215 2p (diesel),1995,agosto de 2020 ,"R$ 38.146,00"
504017-5,CARGO 1314 2p (diesel),1987,junho de 2021 ,"R$ 26.769,00"
504017-5,CARGO 1314 2p (diesel),1988,abril de 2021 ,"R$ 28.218,00"
504017-5,CARGO 1314 2p (diesel),1987,maio de 2021 ,"R$ 26.374,00"
504017-5,CARGO 1314 2p (diesel),1988,março de 2021 ,"R$ 28.261,00"
504017-5,CARGO 1314 2p (diesel),1987,fevereiro de 2021 ,"R$ 26.487,00"
504018-3,CARGO 1314 3-Eixos 2p (diesel),1987,setembro de 2021 ,"R$ 32.172,00"
504018-3,CARGO 1314 3-Eixos 2p (diesel),1987,maio de 2021 ,"R$ 30.314,00"
504018-3,CARGO 1314 3-Eixos 2p (diesel),1987,agosto de 2021 ,"R$ 31.697,00"
504019-1,CARGO 1317/ 1317 E T 2p (diesel),2010,setembro de 2021 ,"R$ 94.972,00"
504018-3,CARGO 1314 3-Eixos 2p (diesel),1987,julho de 2021 ,"R$ 31.229,00"
504011-6,CARGO 1215 2p (diesel),1994,novembro de 2020 ,"R$ 36.307,00"
504020-5,CARGO 1317/ 1317 E T 3-Eixos 2p (diesel),2010,agosto de 2021 ,"R$ 92.029,00"
504020-5,CARGO 1317/ 1317 E T 3-Eixos 2p (diesel),2010,julho de 2021 ,"R$ 90.669,00"
504085-0,CARGO 1417 3-Eixos 2p (diesel),2002,outubro de 2021 ,"R$ 71.110,00"
504135-0,CARGO 1319 E Turbo 2p (diesel)(E5),2016,setembro de 2021 ,"R$ 159.122,00"
504022-1,CARGO 1415 3-Eixos 2p (diesel),1999,julho de 2021 ,"R$ 64.407,00"
504012-4,CARGO 1215 3-Eixos 2p (diesel),1993,julho de 2021 ,"R$ 43.502,00"
504135-0,CARGO 1319 E Turbo 2p (diesel)(E5),2015,novembro de 2021 ,"R$ 161.127,00"
504135-0,CARGO 1319 E Turbo 2p (diesel)(E5),2015,julho de 2021 ,"R$ 140.312,00"
504021-3,CARGO 1415 2p (diesel),1998,agosto de 2021 ,"R$ 52.592,00"
504135-0,CARGO 1319 E Turbo 2p (diesel)(E5),2015,agosto de 2021 ,"R$ 142.416,00"
504085-0,CARGO 1417 3-Eixos 2p (diesel),2001,agosto de 2021 ,"R$ 56.949,00"
504084-1,CARGO 1417 2p (diesel),1985,novembro de 2021 ,"R$ 29.972,00"
504023-0,CARGO 1418 2p (diesel),1989,julho de 2021 ,"R$ 31.985,00"
504021-3,CARGO 1415 2p (diesel),1998,julho de 2021 ,"R$ 51.815,00"
504135-0,CARGO 1319 E Turbo 2p (diesel)(E5),2015,outubro de 2021 ,"R$ 156.562,00"
504085-0,CARGO 1417 3-Eixos 2p (diesel),2001,junho de 2021 ,"R$ 55.279,00"
504084-1,CARGO 1417 2p (diesel),1985,outubro de 2021 ,"R$ 29.868,00"
504022-1,CARGO 1415 3-Eixos 2p (diesel),1998,junho de 2021 ,"R$ 57.022,00"
504023-0,CARGO 1418 2p (diesel),1989,janeiro de 2020 ,"R$ 32.753,00"
504022-1,CARGO 1415 3-Eixos 2p (diesel),1998,maio de 2021 ,"R$ 56.180,00"
504023-0,CARGO 1418 2p (diesel),1989,junho de 2021 ,"R$ 33.679,00"
504023-0,CARGO 1418 2p (diesel),1988,agosto de 2021 ,"R$ 31.430,00"
504024-8,CARGO 1418 3-Eixos 2p (diesel),1988,dezembro de 2021 ,"R$ 38.647,00"
504026-4,CARGO 1419 Turbo 2p (diesel),1992,fevereiro de 2020 ,"R$ 38.798,00"
504024-8,CARGO 1418 3-Eixos 2p (diesel),1988,novembro de 2021 ,"R$ 38.513,00"
504025-6,CARGO 1419 T 3-Eixos 2p (diesel),1991,novembro de 2021 ,"R$ 45.504,00"
504024-8,CARGO 1418 3-Eixos 2p (diesel),1988,setembro de 2021 ,"R$ 38.246,00"
504024-8,CARGO 1418 3-Eixos 2p (diesel),1988,julho de 2021 ,"R$ 37.125,00"
504011-6,CARGO 1215 2p (diesel),1991,abril de 2020 ,"R$ 26.818,00"
504024-8,CARGO 1418 3-Eixos 2p (diesel),1988,outubro de 2021 ,"R$ 38.379,00"
504024-8,CARGO 1418 3-Eixos 2p (diesel),1988,agosto de 2021 ,"R$ 37.681,00"
504028-0,CARGO 1422 3-Eixos 2p (diesel),2000,abril de 2021 ,"R$ 64.917,00"
504029-9,CARGO 1517 T 3-Eixos 2p (diesel),2012,março de 2020 ,"R$ 100.558,00"
504023-0,CARGO 1418 2p (diesel),1987,maio de 2021 ,"R$ 28.872,00"
504025-6,CARGO 1419 T 3-Eixos 2p (diesel),1990,agosto de 2021 ,"R$ 41.471,00"
